# newdoc
# newpar
# sent_id = 1
305	и	и	CCONJ	_	_	309	cc	_	_
306	все	весь	PART	_	_	307	advmod	_	_
307	все	все	PRON	_	Animacy=Anim|Case=Nom|Number=Plur	309	nsubj	_	_
308	не	не	PART	_	_	309	advmod	_	_
309	пойду	пойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	304	conj	_	_
310	на	на	ADP	_	_	311	case	_	_
311	работу	работа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	309	obl	_	_
312	пойду	пойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	302	conj	_	_
313	послушаю	послушать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	312	xcomp	_	_
314	диск	диск	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	313	obj	_	_
315	где	где	ADV	_	Degree=Pos	317	advmod	_	_
316	анвара	анвар	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	317	nsubj	_	_
317	встречают	встречать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	313	conj	_	_
318	лучше	хорошо	ADV	_	Degree=Cmp	317	advmod	_	_
319	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	318	obl	_	_
320	и	и	CCONJ	_	_	325	cc	_	_
321	в	в	ADP	_	_	323	case	_	_
322	каком	какой	DET	_	Case=Loc|Gender=Masc|Number=Sing	323	det	_	_
323	районе	район	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	325	obl	_	_
324	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	325	iobj	_	_
325	предлагали	предлагать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	313	conj	_	_
326	квартиру	квартира	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	327	obj	_	_
327	узнаем	узнать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	325	xcomp	_	_
328	прямо	прямо	ADV	_	Degree=Pos	329	advmod	_	_
329	сейчас	сейчас	ADV	_	Degree=Pos	327	advmod	_	_
330	заслуженный	заслужить	VERB	_	Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	331	amod	_	_
331	артист	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	333	nsubj:pass	_	_
332	республики	республика	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	331	nmod	_	_
333	башкортостан	башкортостан	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	327	conj	_	_
334	анвар	анвар	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	339	nsubj	_	_
335	нургалиев	нургалий	VERB	_	Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act	339	advcl	_	_
336	доброе	добрый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	337	amod	_	_
337	утро	утро	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	335	obj	_	_
338	очень	очень	ADV	_	Degree=Pos	339	obl	_	_
339	рады	рад	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	333	obl	_	_
340	тебя	ты	PRON	_	Case=Acc|Number=Sing|Person=2	341	obj	_	_
341	видеть	видеть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	339	xcomp	_	_
342	в	в	ADP	_	_	344	case	_	_
343	нашей	наш	DET	_	Case=Loc|Gender=Fem|Number=Sing	344	det	_	_
344	студии	студия	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	341	obl	_	_
345	так	так	ADV	_	Degree=Pos	348	cc	_	_
346	и	и	PART	_	_	345	fixed	_	_
347	будем	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	339	cop	_	_
348	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	341	conj	_	_
349	другу	друг	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	348	fixed	_	_
350	смотреть	смотреть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	348	fixed	_	_
351	и	и	CCONJ	_	_	352	cc	_	_
352	улыбаться	улыбаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	348	conj	_	_
353	да	да	CCONJ	_	_	354	cc	_	_
354	смеется	смеяться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	348	conj	_	_
355	подождите	подождать	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	354	xcomp	_	_
356	у	у	ADP	_	_	357	case	_	_
357	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	355	obl	_	_
358	столько	столько	ADV	_	Degree=Pos	359	nummod:gov	_	_
359	подарков	подарок	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	355	obl	_	_
360	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	355	xcomp	_	_
361	зрителей	зритель	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	362	obj	_	_
362	подключим	подключить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	360	xcomp	_	_
363	к	к	ADP	_	_	365	case	_	_
364	нашей	наш	DET	_	Case=Dat|Gender=Fem|Number=Sing	365	det	_	_
365	беседе	беседа	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	362	obl	_	_
366	потом	потом	ADV	_	Degree=Pos	367	advmod	_	_
367	начнем	начать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	362	conj	_	_
368	рассказывать	рассказать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	367	xcomp	_	_
369	за	за	ADP	_	_	370	case	_	_
370	что	что	PRON	_	Case=Acc	368	obl	_	_
371	рот	рот	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	368	obj	_	_
372	закрывать/время	закрывать/время	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	380	advcl	_	_
373	же	же	PART	_	_	372	advmod	_	_
374	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	372	obl	_	_
375	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	372	obj	_	_
376	так	так	ADV	_	Degree=Pos	380	mark	_	_
377	что	что	SCONJ	_	_	376	fixed	_	_
378	быстро	быстро	ADV	_	Degree=Pos	380	advmod	_	_
379	быстро	быстро	ADV	_	Degree=Pos	380	advmod	_	_
380	звоните	звонить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	367	advcl	_	_
381	ну	ну	PART	_	_	382	discourse	_	_
382	артисты	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	383	nsubj	_	_
383	артисты	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	380	nsubj	_	_
384	ну	ну	PART	_	_	388	parataxis	_	_
385	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	388	nsubj	_	_
386	же	же	PART	_	_	385	advmod	_	_
387	очень/очень	очень/очень	ADV	_	Degree=Pos	388	advmod	_	_
388	тяжело	тяжелый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	383	obl	_	_
389	наверное	наверное	ADV	_	Degree=Pos	392	obl	_	_
390	даже	даже	PART	_	_	391	advmod	_	_
391	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	392	iobj	_	_
392	сложно	сложный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	388	conj	_	_
393	представить	представить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	392	csubj	_	_
394	как	как	ADV	_	Degree=Pos	396	advmod	_	_
395	так	так	ADV	_	Degree=Pos	396	advmod	_	_
396	можно	можно	ADV	_	Degree=Pos	393	advmod	_	_
397	отработать	работать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	396	csubj	_	_
398	адреналин	адреналин	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	397	obj	_	_
399	эмоции	эмоция	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	398	nmod	_	_
400	тем	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	401	obl	_	_
401	более	более	ADV	_	Degree=Cmp	402	obl	_	_
402	твои	твой	DET	_	Case=Acc|Number=Plur	403	det	_	_
403	песни	песня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	397	obj	_	_
404	наверное	наверное	ADV	_	Degree=Pos	405	obl	_	_
405	хором	хорой	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	403	nmod	_	_
406	всем	весь	DET	_	Case=Ins|Gender=Masc|Number=Sing	407	det	_	_
407	залом	зал	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	405	nmod	_	_
408	и	и	CCONJ	_	_	409	cc	_	_
409	поют	петь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	397	conj	_	_
410	роберт	роберт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	409	obj	_	_
411	в	в	ADP	_	_	412	case	_	_
412	студии	студия	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	409	obl	_	_
413	доброе	добрый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	414	amod	_	_
414	утро	утро	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	420	obl	_	_
415	ч	часть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	416	obj	_	_
416	чет	чет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	420	advcl	_	_
417	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	416	nummod:gov	_	_
418	можно	можно	ADV	_	Degree=Pos	348	fixed	_	_
419	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	420	nsubj	_	_
420	поддержу	поддержать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	409	xcomp	_	_
421	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	422	det	_	_
422	диск	диск	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	420	obj	_	_
423	хотела	хотеть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	420	xcomp	_	_
424	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	423	xcomp	_	_
425	ну	ну	PART	_	_	429	parataxis	_	_
426	а	а	CCONJ	_	_	429	cc	_	_
427	если	если	SCONJ	_	_	429	mark	_	_
428	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	429	nsubj	_	_
429	вернемся	вернуться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Mid	424	ccomp	_	_
430	к	к	ADP	_	_	431	case	_	_
431	теме	тема	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	429	obl	_	_
432	гастролей	гастроль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	431	nmod	_	_
433	вся	весь	DET	_	Case=Nom|Gender=Fem|Number=Sing	434	det	_	_
434	ля	ль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	429	obl	_	_
435	ли	ли	PART	_	_	434	advmod	_	_
436	республика	республика	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	438	nsubj:pass	_	_
437	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	438	aux:pass	_	_
438	охвачена	охватить	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	434	parataxis	_	_
439	ну	ну	PART	_	_	443	parataxis	_	_
440	хотя	хотя	PART	_	_	442	advmod	_	_
441	бы	бы	PART	_	_	440	fixed	_	_
442	край	край	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	443	nsubj	_	_
443	стучался	стучаться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	438	conj	_	_
444	и	и	CCONJ	_	_	450	cc	_	_
445	пустили?	пустили?	SYM	_	_	450	obl	_	_
446	доброе	добрый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	447	amod	_	_
447	утро	утро	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	450	obj	_	_
448	земфира/мы	земфира/ма	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	447	nmod	_	_
449	вас	вы	PRON	_	Case=Acc|Number=Plur|Person=2	450	obj	_	_
450	слушаем	слушать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	443	conj	_	_
451	пойте	пыть	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	456	xcomp	_	_
452	земфира	земфир	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	456	nsubj	_	_
453	пойте	пыть	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	456	xcomp	_	_
454	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	456	nsubj	_	_
455	просто	просто	PART	_	_	456	advmod	_	_
456	забыла	быть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	450	conj	_	_
457	что	что	PRON	_	Case=Acc	458	obj	_	_
458	звонила	звонить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	456	xcomp	_	_
459	в	в	ADP	_	_	460	case	_	_
460	студию	студия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	458	obl	_	_
461	положила	класть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	458	conj	_	_
462	трубку	трубка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	461	obj	_	_
463	пошла	пойти	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	461	xcomp	_	_
464	петь	петь	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	463	xcomp	_	_
465	доброе	добрый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	466	amod	_	_
466	утро	утро	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	464	obl	_	_
467	а	а	CCONJ	_	_	478	cc	_	_
468	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	478	nsubj	_	_
469	как	как	SCONJ	_	_	470	mark	_	_
470	ра	ер	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	468	acl	_	_
471	да-а	да-	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	470	nmod	_	_
472	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	478	nsubj	_	_
473	впервые	впервые	ADV	_	Degree=Pos	478	advmod	_	_
474	дал/два	дал/два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	475	nummod:gov	_	_
475	концерта	концерт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	473	obl	_	_
476	в	в	ADP	_	_	477	case	_	_
477	ма	м	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	475	nmod	_	_
478	пригласительный	пригласительный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	463	conj	_	_
479	да	да	CCONJ	_	_	491	cc	_	_
480	там	там	ADV	_	Degree=Pos	491	advmod	_	_
481	очень	очень	ADV	_	Degree=Pos	482	advmod	_	_
482	много	много	ADV	_	Degree=Pos	491	advmod	_	_
483	наших	наш	DET	_	Case=Acc|Number=Plur	484	det	_	_
484	там	там	ADV	_	Degree=Pos	482	advmod	_	_
485	очень	очень	ADV	_	Degree=Pos	486	advmod	_	_
486	много	много	ADV	_	Degree=Pos	491	advmod	_	_
487	татар	татарин	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	486	obl	_	_
488	там	там	ADV	_	Degree=Pos	486	advmod	_	_
489	мишари	мишарь	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	491	nsubj	_	_
490	живут/очень	живут/очень	ADV	_	Degree=Pos	491	advmod	_	_
491	любят	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	478	conj	_	_
492	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	491	nsubj	_	_
493	очень	очень	ADV	_	Degree=Pos	494	obl	_	_
494	своеобразный	своеобразный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	497	nsubj	_	_
495	народ/такой	народ/така	DET	_	Case=Nom|Gender=Masc|Number=Sing	497	det	_	_
496	ну	ну	PART	_	_	497	parataxis	_	_
497	приняли	принять	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	491	ccomp	_	_
498	конечно	конечно	ADV	_	Degree=Pos	501	parataxis	_	_
499	очень	очень	ADV	_	Degree=Pos	500	advmod	_	_
500	замечательно	замечательно	ADV	_	Degree=Pos	501	advmod	_	_
501	приняли	принять	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	497	xcomp	_	_
502	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	497	nsubj	_	_
503	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	497	obj	_	_
504	еще	еще	ADV	_	Degree=Pos	507	obl	_	_
505	в	в	ADP	_	_	507	case	_	_
506	прошлом	прошлый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	507	amod	_	_
507	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	497	obl	_	_
508	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	497	nsubj	_	_
509	у	у	ADP	_	_	510	case	_	_
510	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	497	obl	_	_
511	второй	второй	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	512	amod	_	_
512	концерт	концерт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	497	obj	_	_
513	но	но	CCONJ	_	_	518	cc	_	_
514	в	в	ADP	_	_	516	case	_	_
515	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	516	det	_	_
516	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	518	obl	_	_
517	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	518	nsubj	_	_
518	дал	дать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	497	conj	_	_
519	в	в	ADP	_	_	520	case	_	_
520	космосе	космос	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	518	obl	_	_
521	два	два	NUM	_	Case=Nom|Gender=Masc	522	nummod:gov	_	_
522	концерта	концерт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	518	obl	_	_
523	в	в	ADP	_	_	524	case	_	_
524	день	день	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	522	nmod	_	_
525	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	533	nsubj	_	_
526	если	если	SCONJ	_	_	529	mark	_	_
527	память	память	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	529	nsubj	_	_
528	не	не	PART	_	_	529	advmod	_	_
529	изменяет	изменять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	533	advcl	_	_
530	тысяча	тысяча	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	533	nsubj	_	_
531	двести	двести	NUM	_	Case=Nom	530	nummod:gov	_	_
532	по-моему	по-моему	ADV	_	Degree=Pos	533	advmod	_	_
533	зал	зал	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	518	xcomp	_	_
534	да	да	PART	_	_	537	advmod	_	_
535	юбилейный	юбилейный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	536	amod	_	_
536	тысяча	тысяча	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	537	nsubj	_	_
537	стопсят	стопсить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	533	ccomp	_	_
538	у	у	ADP	_	_	539	case	_	_
539	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	537	obl	_	_
540	да	да	PART	_	_	542	advmod	_	_
541	с	с	ADP	_	_	542	case	_	_
542	фев	фй	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	537	obl	_	_
543	да/у	да/у	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	553	obj	_	_
544	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	553	obj	_	_
545	с	с	ADP	_	_	547	case	_	_
546	первого	первый	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	547	amod	_	_
547	февраля	февраль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	553	obl	_	_
548	по	по	ADP	_	_	549	case	_	_
549	башкирии	башкирия	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	547	obl	_	_
550	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	553	obj	_	_
551	замечательно	замечательно	ADV	_	Degree=Pos	553	advmod	_	_
552	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	553	nsubj	_	_
553	даем	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	537	conj	_	_
554	даже	даже	PART	_	_	555	advmod	_	_
555	тоже	тоже	PART	_	_	556	advmod	_	_
556	два	два	NUM	_	Case=Nom|Gender=Masc	557	nummod:gov	_	_
557	концерта	концерт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	553	obl	_	_
558	в	в	ADP	_	_	559	case	_	_
559	день	день	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	557	nmod	_	_
560	двойники	двойник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	573	nsubj	_	_
561	потому	потому	ADV	_	Degree=Pos	564	mark	_	_
562	что	что	SCONJ	_	_	561	fixed	_	_
563	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	564	nsubj	_	_
564	просят	просить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	573	advcl	_	_
565	не	не	PART	_	_	566	advmod	_	_
566	успевают	успевать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	564	xcomp	_	_
567	ну	ну	PART	_	_	570	parataxis	_	_
568	так	так	ADV	_	Degree=Pos	570	advmod	_	_
569	получилось/не	получилось/не	ADV	_	Degree=Pos	570	advmod	_	_
570	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	566	xcomp	_	_
571	ну	ну	PART	_	_	573	parataxis	_	_
572	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	573	nsubj	_	_
573	конечно/думаю	конечно/думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	553	advcl	_	_
574	ну	ну	PART	_	_	576	discourse	_	_
575	как	как	ADV	_	Degree=Pos	576	advmod	_	_
576	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	573	xcomp	_	_
577	приятно/просто	приятно/просто	PART	_	_	576	advmod	_	_
578	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	579	nsubj	_	_
579	даю	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	573	conj	_	_
580	многие	много	NUM	_	_	579	nummod	_	_
581	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	586	mark	_	_
582	ну	ну	PART	_	_	586	parataxis	_	_
583	зачем	зачем	ADV	_	Degree=Pos	586	advmod	_	_
584	так	так	ADV	_	Degree=Pos	586	advmod	_	_
585	себя	себя	PRON	_	Case=Acc	586	obj	_	_
586	изводишь	изводишь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	596	advcl	_	_
587	там	там	ADV	_	Degree=Pos	586	advmod	_	_
588	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	586	nsubj	_	_
589	не	не	PART	_	_	591	advmod	_	_
590	из-за	из-за	ADP	_	_	591	case	_	_
591	этого	этот	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	586	obl	_	_
592	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	596	nsubj	_	_
593	просто	просто	PART	_	_	594	advmod	_	_
594	очень	очень	ADV	_	Degree=Pos	595	advmod	_	_
595	сильно	сильно	ADV	_	Degree=Pos	596	advmod	_	_
596	просят	просить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	579	ccomp	_	_
597	а	о	CCONJ	_	_	601	cc	_	_
598	график	график	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	601	obj	_	_
599	плотный	плотный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	598	amod	_	_
600	и	и	CCONJ	_	_	601	cc	_	_
